finance_id,month_key,product_key,retailer_key,units_sold,list_price_eur,cogs_per_unit_eur,excise_duty_per_unit_eur,gross_revenue_eur,trade_investment_eur,off_invoice_spend_eur,on_invoice_spend_eur,excise_duty_total_eur,logistics_cost_eur,net_revenue_eur,gross_margin_eur,gross_margin_pct
214,202002,1030,109,1754,3.313,1.638,0.03,5625.36,807.29,430.99,376.3,52.62,87.32,4765.45,1804.97,32.09
215,202002,1031,100,2336,2.858,1.275,0.0528,5531.72,551.34,283.35,267.99,123.34,91.4,4857.04,1786.59,32.3
216,202002,1031,102,2341,2.884,1.106,0.0528,6081.27,974.93,613.61,361.32,123.6,115.3,4982.73,2277.87,37.46
217,202002,1031,103,1039,2.883,1.143,0.0528,2880.66,489.8,321.49,168.3,54.86,66.51,2336.01,1081.67,37.55
218,202002,1031,105,1524,2.84,1.461,0.0528,3776.82,789.51,612.4,177.12,80.47,100.29,2906.84,580.72,15.38
219,202002,1031,108,1819,2.858,1.251,0.0528,4825.77,743.9,559.1,184.8,96.04,124.57,3985.82,1586.51,32.88
220,202002,1031,109,6636,2.898,1.353,0.0528,17943.26,2720.25,2172.43,547.82,350.38,305.07,14872.63,5587.02,31.14
221,202002,1031,110,6805,3.132,1.476,0.0528,17801.55,3212.52,2441.45,771.07,359.3,588.77,14229.73,3599.77,20.22
222,202002,1034,102,2457,2.715,0.98,0.04,6348.53,1081.64,674.27,407.37,98.28,91.1,5168.61,2669.2,42.04
223,202002,1034,103,1842,2.787,0.946,0.04,4702.01,749.95,413.22,336.73,73.68,123.68,3878.38,2012.23,42.8
224,202002,1034,105,2159,2.832,1.31,0.04,5405.18,995.69,527.89,467.79,86.36,111.29,4323.13,1382.57,25.58
225,202002,1034,106,1069,2.793,1.323,0.04,2621.28,347.16,202.15,145.0,42.76,66.14,2231.36,750.66,28.64
226,202002,1034,108,2560,2.893,1.279,0.04,6536.02,1292.96,854.09,438.87,102.4,105.15,5140.66,1760.34,26.93
227,202002,1034,109,4801,2.909,1.163,0.04,12320.21,1267.14,695.79,571.35,192.04,390.17,10861.03,4887.14,39.67
228,202002,1034,110,8163,2.72,1.031,0.04,20022.35,2488.38,1754.83,733.55,326.52,703.08,17207.45,8091.33,40.41
229,202002,1035,100,1565,2.085,0.877,0.0264,3149.69,607.68,407.0,200.68,41.32,85.12,2500.69,1043.39,33.13
230,202002,1035,102,1224,2.19,0.808,0.0264,2436.38,347.52,197.32,150.2,32.31,98.15,2056.54,968.85,39.77
231,202002,1035,103,2410,2.15,0.956,0.0264,4316.56,554.1,313.26,240.84,63.62,156.65,3698.84,1238.37,28.69
232,202002,1035,104,4720,2.24,0.98,0.0264,9419.56,1579.51,821.91,757.61,124.61,325.22,7715.44,2763.73,29.34
233,202002,1035,105,2593,2.136,1.099,0.0264,4642.17,674.96,513.88,161.09,68.46,132.07,3898.75,916.47,19.74
234,202002,1035,107,1460,2.297,0.81,0.0264,2801.56,405.75,206.35,199.4,38.54,51.57,2357.27,1122.82,40.08
235,202002,1035,108,1598,2.244,0.936,0.0264,3133.94,517.79,402.38,115.41,42.19,53.74,2573.96,1024.35,32.69
236,202002,1035,110,6234,2.274,0.908,0.0264,12330.76,2430.64,1415.17,1015.46,164.58,429.68,9735.55,3644.92,29.56
237,202002,1036,100,896,2.144,0.855,0.03,1802.45,289.51,165.68,123.83,26.88,47.45,1486.06,672.64,37.32
238,202002,1036,101,1459,2.038,0.936,0.03,2773.69,382.4,226.78,155.62,43.77,50.44,2347.52,931.02,33.57
239,202002,1036,102,1389,2.13,1.105,0.03,2805.92,324.22,239.05,85.17,41.67,43.93,2440.03,861.53,30.7
240,202002,1036,103,862,2.115,0.902,0.03,1703.76,219.98,126.93,93.05,25.86,39.17,1457.92,641.3,37.64
241,202002,1036,104,3482,2.019,1.069,0.03,6817.63,1020.09,706.17,313.92,104.46,110.61,5693.08,1860.43,27.29
242,202002,1036,106,1489,2.111,0.762,0.03,2811.64,384.35,291.21,93.13,44.67,111.84,2382.62,1136.3,40.41
243,202002,1036,110,5952,2.308,0.718,0.03,11767.64,1731.66,1374.22,357.44,178.56,190.88,9857.42,5392.23,45.82
244,202002,1037,101,2092,0.683,0.255,0.0066,1254.24,118.76,70.3,48.46,13.81,185.15,1121.68,402.45,32.09
245,202002,1037,103,1280,0.638,0.283,0.0066,653.3,57.1,33.7,23.4,8.45,77.71,587.75,148.25,22.69
246,202002,1037,105,1179,0.615,0.265,0.0066,678.91,75.27,39.77,35.5,7.78,50.56,595.86,233.41,34.38
247,202002,1037,109,6395,0.611,0.324,0.0066,3632.11,704.31,380.42,323.9,42.21,560.28,2885.59,255.29,7.03
248,202002,1037,110,4966,0.653,0.304,0.0066,2991.69,355.86,256.83,99.03,32.78,419.28,2603.06,672.03,22.46
249,202002,1043,100,2611,2.9,1.242,0.0135,6886.77,1454.46,985.13,469.34,35.25,113.96,5397.06,2041.18,29.64
250,202002,1043,102,2334,3.035,1.025,0.0135,6156.07,938.06,571.57,366.49,31.51,141.97,5186.5,2651.66,43.07
251,202002,1043,103,2772,2.767,1.081,0.0135,7269.87,769.2,575.17,194.04,37.42,243.2,6463.24,3224.68,44.36
252,202002,1043,105,744,2.706,1.315,0.0135,1971.26,192.17,105.71,86.46,10.04,66.46,1769.04,724.05,36.73
253,202002,1043,108,1308,2.978,1.445,0.0135,3369.52,278.79,173.61,105.19,17.66,59.42,3073.07,1124.02,33.36
254,202002,1043,110,10538,2.968,1.043,0.0135,26814.15,3635.14,1871.29,1763.85,142.26,393.23,23036.74,11656.29,43.47
255,202002,1048,100,1223,3.58,1.498,0.1056,3880.74,402.21,240.55,161.66,129.15,91.57,3349.38,1425.51,36.73
256,202002,1048,101,1443,3.612,1.597,0.1056,4504.1,832.13,633.15,198.98,152.38,55.74,3519.59,1160.09,25.76
257,202002,1048,102,1245,3.56,1.317,0.1056,3989.79,675.95,458.04,217.92,131.47,80.15,3182.36,1462.03,36.64
258,202002,1048,103,1489,3.352,1.374,0.1056,4689.61,944.8,595.85,348.94,157.24,51.63,3587.58,1490.62,31.79
259,202002,1048,104,2238,3.731,1.428,0.1056,7214.64,1414.86,868.74,546.11,236.33,129.2,5563.45,2239.34,31.04
260,202002,1048,105,659,3.345,1.263,0.1056,2131.88,383.74,306.74,76.99,69.59,31.91,1678.55,814.58,38.21
261,202002,1048,109,4805,3.779,1.256,0.1056,15000.37,1872.01,1265.83,606.18,507.41,405.08,12620.95,6180.63,41.2
262,202002,1048,110,3651,3.459,1.773,0.1056,11519.07,1444.01,1149.45,294.56,385.55,328.52,9689.51,2887.58,25.07
263,202002,1049,100,1077,3.157,1.053,0.06,2989.2,241.65,156.04,85.61,64.62,86.1,2682.93,1462.96,48.94
264,202002,1049,103,688,3.135,1.215,0.06,1994.2,283.99,180.37,103.62,41.28,47.27,1668.93,785.89,39.41
265,202002,1049,105,668,3.04,1.498,0.06,1925.54,266.3,164.88,101.43,40.08,40.83,1619.16,577.91,30.01
266,202002,1049,106,1222,3.032,1.299,0.06,3456.02,327.63,186.18,141.45,73.32,50.03,3055.07,1417.46,41.01
267,202002,1049,109,3167,3.015,1.338,0.06,9034.83,1758.86,1104.41,654.45,190.02,155.14,7085.95,2694.32,29.82
268,202002,1049,110,4278,2.971,1.042,0.06,12038.29,1283.89,916.06,367.83,256.68,134.64,10497.72,5903.96,49.04
269,202002,1051,100,1342,1.941,0.713,0.04,2493.27,507.33,362.43,144.9,53.68,81.23,1932.26,894.65,35.88
270,202002,1051,101,986,1.922,0.773,0.04,1832.76,391.15,205.14,186.01,39.44,31.25,1402.17,608.62,33.21
271,202002,1051,102,1117,2.118,0.961,0.04,2060.55,418.48,214.52,203.96,44.68,39.31,1597.39,484.84,23.53
272,202002,1051,105,957,1.928,0.905,0.04,1748.99,225.65,117.5,108.15,38.28,54.19,1485.06,565.03,32.31
273,202002,1051,106,498,1.923,0.893,0.04,924.07,180.01,132.11,47.9,19.92,42.64,724.14,236.68,25.61
274,202002,1051,107,1633,1.874,0.989,0.04,2956.22,407.67,265.82,141.86,65.32,61.39,2483.23,807.27,27.31
275,202002,1051,108,750,1.975,0.902,0.04,1350.04,148.32,97.8,50.52,30.0,35.14,1171.72,460.37,34.1
276,202002,1051,110,5329,1.975,0.919,0.04,9673.23,1910.01,1327.64,582.38,213.16,180.44,7550.06,2474.75,25.58
277,202002,1052,100,651,2.281,0.84,0.0528,1390.75,142.21,107.82,34.39,34.37,28.49,1214.16,638.76,45.93
278,202002,1052,102,1455,2.291,0.911,0.0528,3139.5,482.37,280.86,201.51,76.82,90.87,2580.31,1164.39,37.09
279,202002,1052,103,739,2.393,1.129,0.0528,1591.34,349.79,219.34,130.46,39.02,59.77,1202.53,308.36,19.38
280,202002,1052,110,4047,2.419,1.17,0.0528,8413.3,1194.32,838.16,356.16,213.68,355.82,7005.3,1912.48,22.73
281,202002,1056,100,562,1.863,0.645,0.0396,1001.15,105.47,69.17,36.3,22.26,34.75,873.42,476.07,47.55
282,202002,1056,102,970,1.846,0.64,0.0396,1610.48,252.04,178.77,73.27,38.41,59.31,1320.02,640.34,39.76
283,202002,1056,104,1641,1.818,0.955,0.0396,2909.38,604.97,363.47,241.5,64.98,55.42,2239.43,616.56,21.19
284,202002,1056,105,999,1.836,0.893,0.0396,1753.02,275.43,177.85,97.59,39.56,43.13,1438.03,502.39,28.66
285,202002,1056,108,1196,1.817,0.76,0.0396,1895.14,414.85,278.36,136.5,47.36,47.45,1432.93,476.61,25.15
286,202002,1056,110,4321,1.953,0.705,0.0396,7371.38,1401.63,1094.19,307.43,171.11,355.82,5798.64,2395.62,32.5
287,202002,1057,100,666,0.816,0.267,0.0099,461.09,65.74,34.98,30.77,6.59,30.27,388.75,180.83,39.22
288,202002,1057,102,820,0.813,0.327,0.0099,586.87,80.09,40.43,39.66,8.12,63.06,498.67,167.71,28.58
289,202002,1057,103,873,0.812,0.358,0.0099,626.03,58.57,39.15,19.43,8.64,57.62,558.81,188.76,30.15
290,202002,1057,106,607,0.728,0.287,0.0099,421.17,57.36,31.44,25.92,6.01,46.38,357.8,137.08,32.55
291,202002,1057,108,1083,0.79,0.345,0.0099,736.3,123.11,66.6,56.52,10.72,52.45,602.46,176.48,23.97
292,202002,1057,110,3366,0.802,0.391,0.0099,2347.5,478.8,370.47,108.33,33.32,125.56,1835.38,394.04,16.79
293,202002,1058,100,718,1.746,0.613,0.03,1235.69,228.2,174.33,53.88,21.54,49.82,985.95,496.08,40.15
294,202002,1058,101,839,1.789,0.649,0.03,1437.4,310.25,220.39,89.86,25.17,52.75,1101.98,505.02,35.13
295,202002,1058,104,1568,1.847,0.679,0.03,2692.32,242.16,130.71,111.45,47.04,132.25,2403.12,1205.92,44.79
296,202002,1058,106,649,1.744,0.915,0.03,1101.28,225.48,117.28,108.21,19.47,22.97,856.33,239.34,21.73
297,202002,1058,107,1279,1.831,0.755,0.03,2048.94,233.14,161.72,71.42,38.37,96.35,1777.43,715.42,34.92
298,202002,1058,108,768,1.773,0.881,0.03,1235.81,203.05,104.67,98.38,23.04,46.92,1009.72,286.08,23.15
299,202002,1058,110,2577,1.731,0.733,0.03,4412.75,441.13,279.26,161.86,77.31,165.96,3894.31,1840.16,41.7
300,202003,1002,101,3688,2.673,1.285,0.09,8269.0,877.86,625.57,252.29,331.92,265.22,7059.22,2056.14,24.87
301,202003,1002,102,2098,2.563,1.122,0.09,4962.52,875.78,621.63,254.15,188.82,177.29,3897.92,1366.45,27.54
302,202003,1002,103,2585,2.585,1.042,0.09,5854.26,1213.81,660.12,553.69,232.65,141.12,4407.8,1573.4,26.88
303,202003,1002,106,5017,2.561,0.96,0.09,11501.24,2328.06,1741.88,586.19,451.53,177.66,8721.65,3727.14,32.41
304,202003,1002,107,5778,2.54,1.015,0.09,13691.34,1947.02,1213.48,733.55,520.02,309.52,11224.3,5051.91,36.9
305,202003,1002,108,4646,2.497,0.987,0.09,10808.77,2199.78,1682.35,517.43,418.14,377.49,8190.85,3227.64,29.86
306,202003,1002,109,7400,2.376,1.167,0.09,17287.86,2596.19,1944.8,651.39,666.0,328.63,14025.67,5061.57,29.28
307,202003,1002,110,18844,2.522,1.016,0.09,43987.73,8521.16,4930.38,3590.78,1695.96,1560.81,33770.61,13073.16,29.72
308,202003,1003,100,5320,2.165,0.748,0.027,10505.63,1915.04,1258.38,656.66,143.64,299.26,8446.95,4167.46,39.67
309,202003,1003,102,6395,2.211,0.89,0.027,11603.32,1818.11,1387.57,430.54,172.66,412.12,9612.54,3507.94,30.23
310,202003,1003,103,3467,2.112,0.788,0.027,6620.3,786.36,484.47,301.89,93.61,114.65,5740.33,2892.76,43.7
311,202003,1003,104,5270,2.152,0.753,0.027,9869.01,1379.9,912.27,467.63,142.29,354.67,8346.82,4024.13,40.78
312,202003,1003,108,2276,2.252,1.0,0.027,4483.28,538.79,359.41,179.37,61.45,104.53,3883.04,1503.14,33.53
313,202003,1003,109,14040,2.045,1.061,0.027,26821.67,3031.87,1620.55,1411.32,379.08,921.4,23410.72,7599.37,28.33
314,202003,1003,110,12245,2.087,1.001,0.027,22609.26,3028.5,1977.54,1050.96,330.62,1049.75,19250.14,5945.31,26.3
315,202003,1007,101,6621,0.601,0.226,0.0198,3637.01,300.53,226.9,73.64,131.1,220.65,3205.38,1487.79,40.91
316,202003,1007,102,6242,0.61,0.238,0.0198,3722.49,362.82,251.35,111.47,123.59,263.57,3236.08,1486.39,39.93
317,202003,1007,103,1212,0.683,0.243,0.0198,697.17,141.78,84.06,57.72,24.0,91.11,531.39,146.07,20.95
318,202003,1007,104,9606,0.669,0.241,0.0198,5668.7,822.54,633.41,189.13,190.2,459.33,4655.96,1877.78,33.13
319,202003,1007,105,3923,0.642,0.327,0.0198,2343.6,213.37,161.27,52.1,77.68,156.41,2052.55,615.14,26.25
320,202003,1007,108,5848,0.679,0.26,0.0198,3312.56,715.66,439.62,276.05,115.79,191.04,2481.11,766.72,23.15
321,202003,1007,110,12382,0.687,0.309,0.0198,7377.61,1410.82,955.78,455.04,245.16,554.74,5721.62,1340.72,18.17
322,202003,1011,100,4193,2.433,0.956,0.0792,8567.68,1365.33,843.32,522.01,332.09,365.76,6870.27,2496.85,29.14
323,202003,1011,102,5812,2.36,0.873,0.0792,12197.75,2175.92,1457.89,718.02,460.31,295.26,9561.52,4189.7,34.35
324,202003,1011,104,10665,2.357,0.939,0.0792,22732.35,4493.46,2794.02,1699.44,844.67,368.05,17394.23,7012.33,30.85
325,202003,1011,106,3536,2.43,0.839,0.0792,7754.3,840.84,426.97,413.87,280.05,233.62,6633.41,3431.76,44.26
326,202003,1011,108,7198,2.248,0.945,0.0792,14794.72,3227.86,1729.62,1498.24,570.08,534.12,10996.77,3659.56,24.74
327,202003,1011,110,12949,2.202,1.079,0.0792,26999.08,3314.86,1961.36,1353.5,1025.56,545.02,22658.66,8140.49,30.15
328,202003,1014,100,3215,0.746,0.291,0.0198,2223.87,400.7,212.76,187.95,63.66,156.78,1759.51,665.86,29.94
329,202003,1014,101,3720,0.752,0.272,0.0198,2613.02,296.93,163.43,133.5,73.66,122.65,2242.44,1108.27,42.41
330,202003,1014,102,5214,0.813,0.335,0.0198,3688.87,735.2,400.98,334.22,103.24,227.68,2850.43,873.88,23.69
331,202003,1014,103,3486,0.778,0.273,0.0198,2468.1,505.68,341.43,164.25,69.02,272.06,1893.39,670.55,27.17
332,202003,1014,105,3017,0.815,0.267,0.0198,2142.16,465.68,248.97,216.71,59.74,253.25,1616.74,558.28,26.06
333,202003,1014,108,3696,0.73,0.335,0.0198,2550.53,484.45,384.71,99.74,73.18,189.04,1992.9,564.58,22.14
334,202003,1014,110,15363,0.77,0.249,0.0198,10756.14,899.92,478.2,421.72,304.19,590.61,9552.03,5141.54,47.8
335,202003,1020,100,3731,0.698,0.248,0.0,2340.25,486.96,294.05,192.91,0.0,126.4,1853.29,802.78,34.3
336,202003,1020,102,5692,0.702,0.348,0.0,3430.57,485.89,307.84,178.06,0.0,373.84,2944.68,587.18,17.12
337,202003,1020,107,5690,0.744,0.232,0.0,3683.65,351.02,222.21,128.8,0.0,265.85,3332.63,1744.94,47.37
338,202003,1020,108,5031,0.666,0.273,0.0,3266.06,690.24,509.26,180.98,0.0,201.75,2575.82,1002.19,30.69
339,202003,1020,110,15869,0.747,0.298,0.0,10154.38,2048.19,1054.62,993.58,0.0,963.34,8106.19,2414.31,23.78
340,202003,1022,100,5864,0.665,0.324,0.0,3269.86,366.46,282.65,83.81,0.0,349.01,2903.4,651.68,19.93
341,202003,1022,101,6260,0.658,0.288,0.0,3561.8,504.78,258.36,246.42,0.0,197.96,3057.02,1056.52,29.66
342,202003,1022,102,6294,0.631,0.244,0.0,3671.91,493.67,342.23,151.44,0.0,550.03,3178.24,1093.26,29.77
343,202003,1022,103,7945,0.683,0.251,0.0,4652.11,947.74,514.85,432.89,0.0,302.89,3704.37,1407.71,30.26
344,202003,1022,104,7058,0.633,0.314,0.0,4144.26,783.34,518.18,265.16,0.0,585.22,3360.92,561.72,13.55
345,202003,1022,105,3969,0.687,0.212,0.0,2327.76,470.56,350.04,120.51,0.0,353.72,1857.2,662.27,28.45
346,202003,1022,106,4538,0.682,0.247,0.0,2668.16,215.49,167.95,47.54,0.0,362.36,2452.67,968.38,36.29
347,202003,1022,107,3319,0.633,0.286,0.0,1847.7,291.84,214.12,77.73,0.0,134.59,1555.86,473.62,25.63
348,202003,1022,109,13785,0.676,0.324,0.0,8239.07,1578.89,828.97,749.92,0.0,723.57,6660.18,1464.48,17.77
349,202003,1022,110,22027,0.611,0.285,0.0,12847.07,1752.33,1273.32,479.01,0.0,1291.09,11094.74,3518.8,27.39
350,202003,1024,102,4299,1.7,0.726,0.0,6504.32,686.34,445.8,240.54,0.0,177.34,5817.98,2518.66,38.72
351,202003,1024,104,12052,1.712,0.786,0.0,18084.73,1792.57,1406.75,385.82,0.0,624.62,16292.16,6192.58,34.24
352,202003,1024,105,5294,1.708,0.73,0.0,8024.27,1158.83,696.54,462.29,0.0,208.65,6865.44,2793.99,34.82
353,202003,1024,109,14706,1.61,0.781,0.0,22410.53,3640.17,2685.41,954.76,0.0,1097.38,18770.36,6186.83,27.61
354,202003,1024,110,19496,1.75,0.582,0.0,29509.62,5446.11,3182.11,2264.01,0.0,1071.29,24063.51,11653.46,39.49
355,202003,1027,100,4173,0.601,0.283,0.0066,2363.03,203.35,116.07,87.28,27.54,234.79,2132.14,716.67,30.33
356,202003,1027,102,3164,0.615,0.227,0.0066,1882.5,396.63,219.45,177.19,20.88,143.61,1464.98,604.58,32.12
357,202003,1027,105,2646,0.621,0.295,0.0066,1563.47,192.65,99.93,92.72,17.46,94.95,1353.36,476.63,30.49
358,202003,1027,107,2369,0.638,0.22,0.0066,1411.49,215.89,146.83,69.05,15.64,95.77,1179.97,563.94,39.95
359,202003,1027,108,3613,0.655,0.282,0.0066,2037.78,395.72,255.02,140.7,23.85,305.39,1618.21,292.34,14.35
360,202003,1027,110,14427,0.687,0.302,0.0066,8396.74,1666.94,959.87,707.07,95.22,694.46,6634.58,1576.17,18.77
361,202003,1030,100,3806,3.369,1.224,0.03,12038.56,1949.53,1205.56,743.98,114.18,309.7,9974.85,5006.17,41.58
362,202003,1030,101,1575,3.476,1.242,0.03,5122.21,683.65,414.93,268.71,47.25,114.42,4391.31,2320.51,45.3
363,202003,1030,102,2578,3.304,1.385,0.03,7946.61,1383.11,1016.05,367.06,77.34,112.47,6486.16,2803.79,35.28
364,202003,1030,103,1990,3.506,1.635,0.03,6309.11,773.96,426.74,347.23,59.7,177.74,5475.45,2043.52,32.39
365,202003,1030,105,1621,3.489,1.241,0.03,5203.82,521.21,265.03,256.17,48.63,71.64,4633.98,2550.81,49.02
366,202003,1030,108,3807,3.586,1.55,0.03,11607.8,2542.41,1914.26,628.15,114.21,120.52,8951.18,2929.2,25.23
367,202003,1030,109,11114,3.31,1.564,0.03,35928.65,5420.14,2807.9,2612.24,333.42,941.93,30175.09,11855.57,33.0
368,202003,1031,100,3149,3.107,1.027,0.0528,8349.64,926.57,641.02,285.55,166.27,217.29,7256.8,3805.61,45.58
369,202003,1031,102,3536,2.958,1.4,0.0528,9328.21,1808.89,1074.53,734.36,186.7,258.77,7332.62,2125.02,22.78
370,202003,1031,103,1663,3.101,1.208,0.0528,4518.88,775.86,605.31,170.55,87.81,115.46,3655.21,1530.64,33.87
371,202003,1031,105,2149,2.963,1.284,0.0528,5829.13,593.01,322.19,270.81,113.47,166.45,5122.66,2197.96,37.71
372,202003,1031,108,2702,3.078,1.397,0.0528,7292.56,1547.97,1205.21,342.76,142.67,188.67,5601.92,1638.39,22.47
373,202003,1031,109,10675,2.92,1.348,0.0528,28340.65,4248.15,2983.11,1265.04,563.64,339.64,23528.86,8803.17,31.06
374,202003,1031,110,10479,2.763,1.393,0.0528,28033.11,4746.01,3079.46,1666.55,553.29,749.35,22733.8,7391.93,26.37
375,202003,1034,102,4159,2.876,1.216,0.04,10653.5,2262.57,1175.82,1086.74,166.36,321.68,8224.57,2847.51,26.73
376,202003,1034,103,2834,2.721,1.097,0.04,7123.58,640.67,482.3,158.37,113.36,138.38,6369.55,3122.31,43.83
377,202003,1034,105,3174,2.657,1.008,0.04,8056.55,913.53,717.1,196.43,126.96,274.36,7016.06,3540.85,43.95
378,202003,1034,106,1548,2.643,0.961,0.04,3979.58,347.02,204.92,142.1,61.92,57.15,3570.64,2025.39,50.89
379,202003,1034,108,4004,2.657,1.178,0.04,10282.35,1302.69,1020.54,282.16,160.16,214.42,8819.5,3888.75,37.82
380,202003,1034,109,7582,2.629,0.974,0.04,19284.06,2394.02,1509.16,884.86,303.28,453.62,16586.76,8746.25,45.35
381,202003,1034,110,12851,2.916,0.953,0.04,31811.4,4698.26,2362.17,2336.09,514.04,957.17,26599.1,13396.17,42.11
382,202003,1035,100,2246,2.054,0.952,0.0264,4562.19,701.45,491.49,209.96,59.29,83.12,3801.44,1579.61,34.62
383,202003,1035,102,1661,2.219,0.877,0.0264,3339.53,327.28,166.14,161.14,43.85,132.44,2968.4,1378.51,41.28
384,202003,1035,103,3432,2.17,0.997,0.0264,6543.02,1222.34,857.9,364.44,90.6,199.13,5230.08,1608.84,24.59
385,202003,1035,104,6977,2.115,0.727,0.0264,13644.7,1729.14,1373.59,355.55,184.19,579.86,11731.37,6082.08,44.57
386,202003,1035,105,3139,2.124,0.768,0.0264,6331.77,853.84,606.73,247.11,82.87,250.18,5395.06,2734.04,43.18
387,202003,1035,107,2361,2.282,0.897,0.0264,4626.39,838.4,578.46,259.94,62.33,180.4,3725.66,1427.0,30.84
388,202003,1035,108,2589,2.249,1.031,0.0264,4671.24,773.71,613.25,160.46,68.35,175.18,3829.18,985.3,21.09
389,202003,1035,110,10130,2.295,1.11,0.0264,20294.74,1751.72,919.63,832.09,267.43,350.55,18275.59,6678.77,32.91
390,202003,1036,100,1284,2.256,0.753,0.03,2576.41,301.71,154.87,146.84,38.52,113.88,2236.18,1155.26,44.84
391,202003,1036,101,2414,2.106,1.076,0.03,4809.96,476.6,362.5,114.1,72.42,186.16,4260.94,1477.09,30.71
392,202003,1036,102,2114,2.148,0.761,0.03,4214.44,883.69,623.33,260.36,63.42,137.23,3267.33,1520.92,36.09
393,202003,1036,103,1368,2.083,0.739,0.03,2602.95,395.05,223.41,171.64,41.04,100.06,2166.86,1055.64,40.56
394,202003,1036,104,5384,2.255,0.927,0.03,10817.49,2035.62,1484.6,551.02,161.52,439.73,8620.35,3189.39,29.48
395,202003,1036,106,1934,2.014,1.048,0.03,3880.85,601.37,385.47,215.9,58.02,68.8,3221.46,1126.11,29.02
396,202003,1036,110,9523,2.062,0.924,0.03,18792.61,1830.58,1226.27,604.31,285.69,705.67,16676.34,7173.27,38.17
397,202003,1037,101,3340,0.635,0.273,0.0066,2001.18,363.98,231.48,132.5,22.04,109.1,1615.15,593.59,29.66
398,202003,1037,103,1884,0.667,0.28,0.0066,1121.53,96.74,50.61,46.13,12.43,102.34,1012.36,382.66,34.12
399,202003,1037,105,1741,0.637,0.237,0.0066,1026.75,180.64,92.57,88.07,11.49,100.43,834.62,320.89,31.25
400,202003,1037,109,9398,0.613,0.252,0.0066,5548.5,524.82,277.72,247.1,62.03,602.99,4961.65,1994.41,35.95
401,202003,1037,110,8940,0.644,0.24,0.0066,5019.34,718.34,476.75,241.59,59.0,577.61,4242.0,1517.06,30.22
402,202003,1043,100,3945,2.824,1.442,0.0135,10315.58,2099.72,1208.09,891.63,53.26,314.53,8162.61,2157.43,20.91
403,202003,1043,102,3546,2.875,1.016,0.0135,9346.64,1031.8,633.51,398.28,47.87,155.0,8266.97,4510.98,48.26
404,202003,1043,103,4515,3.014,1.435,0.0135,11705.61,993.07,568.29,424.78,60.95,351.96,10651.59,3822.46,32.65
405,202003,1043,105,1211,2.854,1.434,0.0135,3091.08,625.08,337.68,287.41,16.35,107.91,2449.65,604.93,19.57
406,202003,1043,108,2033,2.664,1.067,0.0135,5311.59,636.52,329.67,306.85,27.45,138.34,4647.62,2340.66,44.07
407,202003,1043,110,16380,2.962,1.383,0.0135,42115.92,6524.82,3483.59,3041.23,221.13,1360.41,35369.97,11352.41,26.96
408,202003,1048,100,1994,3.531,1.692,0.1056,6420.69,721.26,456.55,264.7,210.57,142.43,5488.87,1972.8,30.73
409,202003,1048,101,2437,3.432,1.35,0.1056,7229.8,747.69,410.43,337.27,257.35,159.48,6224.76,2776.12,38.4
410,202003,1048,102,1748,3.684,1.768,0.1056,5709.66,1230.53,662.72,567.81,184.59,85.05,4294.54,1118.91,19.6
411,202003,1048,103,2048,3.315,1.522,0.1056,6461.13,1088.76,865.09,223.67,216.27,61.76,5156.1,1977.26,30.6
412,202003,1048,104,3322,3.645,1.701,0.1056,10671.44,1126.49,766.86,359.63,350.8,216.82,9194.15,3328.27,31.19
413,202003,1048,105,1102,3.564,1.748,0.1056,3555.19,618.33,442.8,175.53,116.37,94.08,2820.49,799.92,22.5
414,202003,1048,109,6888,3.403,1.311,0.1056,22256.41,1899.97,1442.48,457.48,727.37,579.24,19629.07,10017.13,45.01
415,202003,1048,110,5496,3.753,1.647,0.1056,17501.71,3184.66,2440.96,743.7,580.38,341.69,13736.68,4341.69,24.81
416,202003,1049,100,1752,3.082,1.38,0.06,4906.22,413.24,325.7,87.55,105.12,109.06,4387.86,1861.09,37.93
417,202003,1049,103,951,3.081,1.515,0.06,2763.34,326.32,209.55,116.77,57.06,57.24,2379.96,882.13,31.92
418,202003,1049,105,1047,3.238,1.59,0.06,2972.0,478.54,313.11,165.42,62.82,33.76,2430.64,732.53,24.65
419,202003,1049,106,1886,3.029,1.371,0.06,5378.75,920.01,541.66,378.35,113.16,164.38,4345.58,1594.85,29.65
420,202003,1049,109,4937,3.283,1.524,0.06,14015.13,1431.51,770.61,660.9,296.22,152.98,12287.4,4611.25,32.9
421,202003,1049,110,6647,3.261,1.583,0.06,18857.54,1930.71,1266.17,664.53,398.82,595.19,16528.01,5412.39,28.7
422,202003,1051,100,2163,2.02,0.803,0.04,3775.03,666.31,503.2,163.11,86.52,105.44,3022.2,1178.93,31.23
423,202003,1051,101,1537,1.964,0.85,0.04,2841.99,615.27,451.18,164.09,61.48,81.64,2165.24,776.83,27.33
424,202003,1051,102,1731,2.126,0.675,0.04,3198.49,670.54,472.96,197.58,69.24,136.4,2458.71,1154.65,36.1
425,202003,1051,105,1538,1.954,0.693,0.04,2707.05,232.3,117.91,114.38,61.52,90.33,2413.23,1257.47,46.45
426,202003,1051,106,788,2.011,0.901,0.04,1349.38,146.81,101.29,45.52,31.52,38.63,1171.05,422.45,31.31
