promo_event_id,promo_key,product_key,retailer_key,region_key,start_date_key,end_date_key,planned_discount_pct,promo_price_eur,planned_units,display_flag,feature_flag
500430,202,1013,100,11,202510,202511,0.078,1.54,484,1,0
500431,200,1013,100,11,202512,202513,0.152,1.42,512,0,0
500432,203,1013,100,11,202527,202529,0.178,1.37,1214,1,1
500433,203,1013,100,11,202607,202608,0.291,1.18,388,1,1
500434,206,1014,100,10,202002,202002,0.056,0.67,357,0,0
500435,206,1014,100,10,202007,202009,0.042,0.68,646,0,0
500436,201,1014,100,10,202014,202015,0.191,0.57,722,0,1
500437,200,1014,100,10,202021,202022,0.114,0.63,1001,0,0
500438,201,1014,100,10,202048,202050,0.203,0.57,1318,0,1
500439,204,1014,100,10,202106,202108,0.232,0.55,946,0,0
500440,201,1014,100,10,202119,202121,0.171,0.59,1746,0,1
500441,200,1014,100,10,202128,202129,0.162,0.6,1298,0,0
500442,202,1014,100,10,202135,202137,0.074,0.66,2155,1,0
500443,204,1014,100,10,202144,202145,0.302,0.5,1462,0,0
500444,203,1014,100,10,202146,202147,0.18,0.58,1004,1,1
500445,201,1014,100,10,202229,202229,0.257,0.53,985,0,1
500446,206,1014,100,10,202237,202237,0.046,0.68,413,0,0
500447,200,1014,100,10,202238,202239,0.135,0.61,940,0,0
500448,205,1014,100,10,202307,202307,0.098,0.64,319,0,0
500449,201,1014,100,10,202313,202315,0.148,0.61,1326,0,1
500450,200,1014,100,10,202330,202330,0.157,0.6,1232,0,0
500451,201,1014,100,10,202334,202336,0.237,0.54,1856,0,1
500452,202,1014,100,10,202411,202413,0.117,0.63,1213,1,0
500453,200,1014,100,10,202414,202414,0.157,0.6,537,0,0
500454,200,1014,100,10,202416,202417,0.122,0.62,666,0,0
500455,206,1014,100,10,202443,202444,0.058,0.67,752,0,0
500456,205,1014,100,10,202450,202450,0.078,0.65,410,0,0
500457,202,1014,100,10,202452,202502,0.093,0.64,1628,1,0
500458,202,1014,100,10,202512,202512,0.101,0.64,449,1,0
500459,206,1014,100,10,202520,202521,0.055,0.67,1306,0,0
500460,206,1014,100,10,202529,202531,0.047,0.68,2073,0,0
500461,201,1014,100,10,202542,202542,0.191,0.57,522,0,1
500462,200,1014,100,10,202549,202551,0.154,0.6,1132,0,0
500463,204,1014,100,10,202612,202614,0.373,0.45,3385,0,0
500464,200,1014,100,15,202034,202034,0.117,0.63,361,0,0
500465,203,1014,100,15,202112,202112,0.221,0.55,265,1,1
500466,206,1014,100,15,202129,202131,0.058,0.67,1072,0,0
500467,200,1014,100,15,202136,202137,0.141,0.61,491,0,0
500468,206,1014,100,15,202139,202139,0.046,0.68,233,0,0
500469,200,1014,100,15,202148,202150,0.177,0.58,957,0,0
500470,202,1014,100,15,202231,202231,0.105,0.64,369,1,0
500471,204,1014,100,15,202303,202303,0.319,0.48,225,0,0
500472,202,1014,100,15,202305,202305,0.072,0.66,147,1,0
500473,204,1014,100,15,202309,202309,0.414,0.42,360,0,0
500474,203,1014,100,15,202312,202314,0.18,0.58,797,1,1
500475,206,1014,100,15,202343,202345,0.052,0.67,505,0,0
500476,200,1014,100,15,202427,202429,0.133,0.62,1111,0,0
500477,200,1014,100,15,202439,202441,0.171,0.59,1055,0,0
500478,206,1014,100,15,202446,202447,0.055,0.67,275,0,0
500479,205,1014,100,13,202008,202008,0.073,0.66,138,0,0
500480,205,1014,100,13,202101,202102,0.084,0.65,321,0,0
500481,205,1014,100,13,202151,202152,0.08,0.65,224,0,0
500482,205,1014,100,13,202202,202203,0.08,0.65,318,0,0
500483,202,1014,100,13,202219,202219,0.074,0.66,186,1,0
500484,206,1014,100,13,202224,202224,0.058,0.67,189,0,0
500485,204,1014,100,13,202235,202237,0.383,0.44,1386,0,0
500486,206,1014,100,13,202301,202303,0.057,0.67,562,0,0
500487,200,1014,100,13,202318,202319,0.174,0.59,561,0,0
500488,203,1014,100,13,202334,202336,0.215,0.56,1054,1,1
500489,201,1014,100,13,202346,202348,0.147,0.61,784,0,1
500490,204,1014,100,13,202349,202349,0.393,0.43,227,0,0
500491,202,1014,100,13,202412,202413,0.077,0.66,298,1,0
500492,200,1014,100,13,202414,202414,0.14,0.61,252,0,0
500493,201,1014,100,13,202431,202432,0.247,0.53,623,0,1
500494,200,1014,100,13,202444,202444,0.193,0.57,269,0,0
500495,203,1014,100,13,202447,202449,0.231,0.55,768,1,1
500496,205,1014,100,13,202450,202452,0.097,0.64,194,0,0
500497,202,1014,100,13,202525,202526,0.097,0.64,459,1,0
500498,202,1014,100,13,202551,202551,0.11,0.63,159,1,0
500499,202,1014,100,13,202610,202611,0.11,0.63,462,1,0
500500,200,1014,100,13,202627,202627,0.148,0.6,727,0,0
500501,204,1015,100,14,202211,202213,0.265,1.51,2337,0,0
500502,201,1015,100,14,202217,202218,0.196,1.66,1774,0,1
500503,203,1015,100,14,202228,202228,0.226,1.59,732,1,1
500504,201,1015,100,14,202234,202235,0.166,1.72,2051,0,1
500505,201,1015,100,14,202247,202247,0.248,1.55,700,0,1
500506,204,1015,100,14,202250,202250,0.364,1.31,576,0,0
500507,201,1015,100,14,202318,202319,0.148,1.76,1156,0,1
500508,201,1015,100,14,202331,202332,0.182,1.68,1842,0,1
500509,206,1015,100,14,202333,202334,0.055,1.95,1481,0,0
500510,203,1015,100,14,202414,202416,0.199,1.65,3104,1,1
500511,200,1015,100,14,202417,202419,0.187,1.67,2079,0,0
500512,202,1015,100,14,202523,202523,0.076,1.9,859,1,0
500513,203,1015,100,14,202535,202535,0.248,1.55,1523,1,1
500514,201,1015,100,14,202616,202617,0.222,1.6,1739,0,1
500515,201,1015,100,10,202145,202146,0.171,1.71,435,0,1
500516,202,1015,100,10,202302,202303,0.129,1.79,309,1,0
500517,200,1015,100,10,202309,202310,0.18,1.69,389,0,0
500518,206,1015,100,10,202312,202312,0.058,1.94,150,0,0
500519,206,1015,100,10,202319,202319,0.053,1.95,153,0,0
500520,203,1015,100,10,202334,202335,0.272,1.5,538,1,1
500521,200,1015,100,10,202351,202352,0.178,1.69,396,0,0
500522,206,1015,100,10,202450,202452,0.056,1.94,481,0,0
500523,200,1015,100,10,202551,202551,0.152,1.75,162,0,0
500524,202,1015,100,15,202142,202143,0.108,1.84,253,1,0
500525,204,1015,100,15,202202,202203,0.342,1.35,176,0,0
500526,201,1015,100,15,202224,202224,0.159,1.73,136,0,1
500527,205,1015,100,15,202302,202304,0.072,1.91,235,0,0
500528,203,1015,100,15,202309,202309,0.297,1.45,131,1,1
500529,201,1015,100,15,202420,202422,0.175,1.7,578,0,1
500530,202,1015,100,15,202446,202447,0.124,1.8,195,1,0
500531,201,1015,100,15,202450,202450,0.258,1.53,143,0,1
500532,200,1015,100,15,202509,202509,0.133,1.79,100,0,0
500533,201,1015,100,15,202521,202523,0.218,1.61,551,0,1
500534,201,1015,100,15,202549,202550,0.155,1.74,236,0,1
500535,200,1015,100,11,202203,202203,0.173,1.7,212,0,0
500536,200,1015,100,11,202232,202232,0.13,1.79,300,0,0
500537,205,1015,100,11,202301,202302,0.092,1.87,400,0,0
500538,204,1015,100,11,202317,202317,0.352,1.33,400,0,0
500539,201,1015,100,11,202324,202326,0.204,1.64,1164,0,1
500540,203,1015,100,11,202345,202347,0.324,1.39,1238,1,1
500541,201,1015,100,11,202513,202515,0.241,1.56,1127,0,1
500542,203,1015,100,11,202528,202530,0.229,1.59,1516,1,1
500543,201,1015,100,11,202532,202532,0.206,1.64,412,0,1
500544,202,1015,100,11,202544,202545,0.107,1.84,713,1,0
500545,204,1015,100,11,202607,202609,0.401,1.23,1010,0,0
500546,203,1016,100,13,202325,202326,0.22,0.47,1576,1,1
500547,203,1016,100,13,202351,202401,0.26,0.44,1132,1,1
500548,203,1016,100,13,202452,202501,0.224,0.47,726,1,1
500549,202,1016,100,14,202350,202350,0.078,0.55,254,1,0
500550,202,1016,100,14,202407,202407,0.08,0.55,195,1,0
500551,201,1016,100,14,202413,202415,0.241,0.46,791,0,1
500552,200,1016,100,14,202430,202431,0.157,0.51,850,0,0
500553,203,1016,100,14,202435,202436,0.246,0.45,680,1,1
500554,201,1016,100,14,202529,202530,0.249,0.45,1251,0,1
500555,204,1016,100,14,202608,202608,0.268,0.44,341,0,0
500556,202,1016,100,11,202333,202335,0.122,0.53,2096,1,0
500557,200,1016,100,11,202339,202340,0.133,0.52,860,0,0
500558,205,1016,100,11,202341,202341,0.095,0.54,402,0,0
500559,206,1016,100,11,202435,202436,0.057,0.57,871,0,0
500560,201,1016,100,11,202507,202509,0.156,0.51,906,0,1
500561,205,1016,100,11,202524,202526,0.07,0.56,1667,0,0
500562,204,1016,100,11,202529,202529,0.294,0.42,514,0,0
500563,206,1016,100,11,202608,202609,0.051,0.57,504,0,0
500564,204,1016,100,11,202612,202614,0.376,0.37,1913,0,0
500565,204,1018,100,12,202418,202419,0.414,0.81,1677,0,0
500566,203,1018,100,12,202422,202422,0.23,1.07,813,1,1
500567,205,1018,100,12,202436,202436,0.085,1.27,669,0,0
500568,203,1018,100,12,202445,202446,0.291,0.99,1555,1,1
500569,202,1018,100,12,202544,202545,0.118,1.23,859,1,0
500570,201,1018,100,10,202429,202431,0.147,1.19,2706,0,1
500571,202,1018,100,10,202434,202434,0.114,1.23,695,1,0
500572,204,1018,100,10,202435,202435,0.397,0.84,1160,0,0
500573,205,1018,100,10,202439,202441,0.073,1.29,2624,0,0
500574,201,1018,100,10,202450,202451,0.163,1.16,943,0,1
500575,200,1018,100,10,202509,202511,0.191,1.13,1664,0,0
500576,202,1018,100,10,202529,202529,0.095,1.26,705,1,0
500577,203,1018,100,10,202540,202540,0.179,1.14,942,1,1
500578,200,1018,100,10,202544,202545,0.133,1.2,1700,0,0
500579,203,1018,100,10,202606,202606,0.284,1.0,767,1,1
500580,203,1018,100,10,202615,202615,0.269,1.02,870,1,1
500581,201,1018,100,14,202515,202517,0.157,1.17,471,0,1
500582,201,1018,100,14,202525,202525,0.211,1.1,339,0,1
500583,202,1018,100,14,202539,202540,0.077,1.28,509,1,0
500584,202,1018,100,14,202626,202627,0.121,1.22,440,1,0
500585,203,1020,100,14,202027,202028,0.278,0.47,602,1,1
500586,203,1020,100,14,202045,202046,0.271,0.47,583,1,1
500587,203,1020,100,14,202144,202145,0.211,0.51,596,1,1
500588,201,1020,100,14,202204,202204,0.154,0.55,193,0,1
500589,205,1020,100,14,202207,202207,0.102,0.58,226,0,0
500590,200,1020,100,14,202221,202223,0.174,0.54,1085,0,0
500591,203,1020,100,14,202224,202225,0.231,0.5,1025,1,1
500592,201,1020,100,14,202230,202232,0.246,0.49,1569,0,1
500593,205,1020,100,14,202246,202247,0.091,0.59,416,0,0
500594,205,1020,100,14,202308,202310,0.091,0.59,633,0,0
500595,201,1020,100,14,202316,202317,0.203,0.52,453,0,1
500596,201,1020,100,14,202320,202322,0.224,0.5,919,0,1
500597,204,1020,100,14,202326,202327,0.266,0.48,915,0,0
500598,201,1020,100,14,202344,202344,0.162,0.54,289,0,1
500599,205,1020,100,14,202437,202439,0.093,0.59,758,0,0
500600,203,1020,100,14,202445,202447,0.176,0.54,807,1,1
500601,203,1020,100,14,202518,202520,0.209,0.51,1207,1,1
500602,203,1020,100,14,202529,202530,0.203,0.52,692,1,1
500603,206,1020,100,14,202540,202541,0.04,0.62,518,0,0
500604,201,1020,100,14,202543,202544,0.183,0.53,624,0,1
500605,206,1020,100,14,202546,202548,0.064,0.61,682,0,0
500606,200,1020,100,14,202551,202601,0.183,0.53,624,0,0
500607,206,1020,100,10,202002,202003,0.051,0.62,525,0,0
500608,200,1020,100,10,202007,202008,0.173,0.54,813,0,0
500609,201,1020,100,10,202014,202015,0.146,0.56,1308,0,1
500610,200,1020,100,10,202019,202019,0.182,0.53,713,0,0
500611,203,1020,100,10,202026,202026,0.182,0.53,822,1,1
500612,205,1020,100,10,202236,202236,0.066,0.61,664,0,0
500613,203,1020,100,10,202241,202242,0.213,0.51,1289,1,1
500614,201,1020,100,10,202251,202251,0.259,0.48,657,0,1
500615,206,1020,100,10,202307,202309,0.054,0.61,1195,0,0
500616,203,1020,100,10,202328,202329,0.262,0.48,1756,1,1
500617,203,1020,100,10,202337,202338,0.252,0.49,1534,1,1
500618,203,1020,100,10,202443,202443,0.242,0.49,806,1,1
500619,205,1020,100,10,202448,202449,0.081,0.6,1317,0,0
500620,205,1020,100,10,202523,202523,0.088,0.59,758,0,0
500621,205,1020,100,10,202527,202529,0.063,0.61,2352,0,0
500622,203,1020,100,10,202530,202530,0.229,0.5,1459,1,1
500623,200,1020,100,13,202016,202017,0.113,0.58,454,0,0
500624,204,1020,100,13,202027,202027,0.416,0.38,385,0,0
500625,205,1020,100,13,202105,202105,0.064,0.61,198,0,0
500626,203,1020,100,13,202116,202116,0.273,0.47,299,1,1
500627,202,1020,100,13,202121,202121,0.099,0.59,275,1,0
500628,200,1020,100,13,202146,202148,0.182,0.53,895,0,0
500629,200,1020,100,13,202202,202204,0.136,0.56,608,0,0
500630,205,1020,100,13,202221,202223,0.056,0.61,588,0,0
500631,205,1020,100,13,202228,202229,0.075,0.6,556,0,0
500632,202,1020,100,13,202233,202233,0.081,0.6,231,1,0
500633,202,1020,100,13,202303,202304,0.079,0.6,176,1,0
500634,202,1020,100,13,202306,202308,0.08,0.6,409,1,0
500635,205,1020,100,13,202312,202312,0.082,0.6,204,0,0
500636,206,1020,100,13,202317,202319,0.059,0.61,554,0,0
500637,204,1020,100,13,202323,202324,0.317,0.44,726,0,0
500638,201,1020,100,13,202331,202333,0.162,0.54,959,0,1
500639,202,1020,100,13,202336,202338,0.089,0.59,657,1,0
500640,202,1020,100,13,202405,202407,0.111,0.58,561,1,0
500641,200,1020,100,13,202431,202433,0.111,0.58,882,0,0
500642,203,1020,100,13,202435,202435,0.22,0.51,466,1,1
500643,201,1020,100,13,202516,202517,0.172,0.54,491,0,1
500644,202,1020,100,13,202528,202530,0.089,0.59,1051,1,0
500645,205,1020,100,13,202537,202538,0.092,0.59,413,0,0
500646,205,1020,100,13,202612,202612,0.082,0.6,248,0,0
500647,206,1020,100,13,202618,202619,0.038,0.63,449,0,0
500648,204,1021,100,13,202210,202211,0.325,0.4,2652,0,0
500649,202,1021,100,13,202213,202214,0.116,0.53,1455,1,0
500650,205,1021,100,13,202312,202312,0.06,0.56,945,0,0
500651,204,1021,100,13,202329,202330,0.327,0.4,3574,0,0
500652,203,1021,100,13,202346,202346,0.199,0.48,591,1,1
500653,201,1021,100,13,202351,202351,0.153,0.51,762,0,1
500654,204,1021,100,13,202412,202412,0.399,0.36,1329,0,0
500655,201,1021,100,13,202433,202433,0.241,0.46,1055,0,1
500656,203,1021,100,13,202440,202442,0.197,0.48,3879,1,1
500657,206,1021,100,13,202508,202509,0.037,0.58,1314,0,0
500658,200,1021,100,13,202538,202540,0.107,0.54,3390,0,0
500659,203,1021,100,13,202549,202551,0.272,0.44,2612,1,1
500660,205,1021,100,13,202602,202603,0.079,0.55,1419,0,0
500661,204,1021,100,13,202611,202611,0.424,0.35,1422,0,0
500662,201,1021,100,11,202231,202231,0.237,0.46,349,0,1
500663,201,1021,100,11,202233,202233,0.173,0.5,237,0,1
500664,201,1021,100,11,202238,202238,0.21,0.47,206,0,1
500665,201,1021,100,11,202242,202242,0.206,0.48,149,0,1
500666,201,1021,100,11,202250,202252,0.201,0.48,510,0,1
500667,201,1021,100,11,202301,202301,0.157,0.51,148,0,1
500668,203,1021,100,11,202305,202307,0.316,0.41,428,1,1
500669,203,1021,100,11,202408,202409,0.249,0.45,313,1,1
500670,204,1021,100,11,202434,202435,0.259,0.44,730,0,0
500671,205,1021,100,11,202444,202446,0.085,0.55,427,0,0
500672,201,1021,100,11,202502,202503,0.249,0.45,264,0,1
500673,204,1021,100,11,202509,202509,0.302,0.42,184,0,0
500674,203,1021,100,11,202527,202529,0.306,0.42,1081,1,1
500675,205,1021,100,15,202239,202239,0.103,0.54,842,0,0
500676,205,1021,100,15,202307,202307,0.093,0.54,603,0,0
500677,202,1021,100,15,202337,202339,0.127,0.52,2582,1,0
500678,202,1021,100,15,202411,202413,0.123,0.53,1924,1,0
500679,205,1021,100,15,202422,202423,0.058,0.57,1283,0,0
500680,201,1021,100,15,202437,202438,0.205,0.48,2131,0,1
500681,205,1021,100,15,202442,202442,0.09,0.55,639,0,0
500682,203,1021,100,15,202452,202501,0.252,0.45,1485,1,1
500683,203,1021,100,15,202502,202504,0.318,0.41,2965,1,1
500684,200,1021,100,15,202511,202513,0.188,0.49,2306,0,0
500685,204,1021,100,15,202522,202523,0.415,0.35,2377,0,0
500686,204,1021,100,15,202529,202531,0.297,0.42,4318,0,0
500687,205,1021,100,15,202541,202542,0.079,0.55,1323,0,0
500688,205,1021,100,15,202545,202546,0.064,0.56,1232,0,0
500689,201,1021,100,15,202602,202604,0.192,0.48,1773,0,1
500690,203,1021,100,15,202611,202613,0.248,0.45,2563,1,1
500691,203,1022,100,13,202037,202037,0.241,0.46,284,1,1
500692,203,1022,100,13,202045,202045,0.279,0.43,184,1,1
500693,204,1022,100,13,202103,202105,0.256,0.45,385,0,0
500694,202,1022,100,13,202106,202106,0.107,0.54,134,1,0
500695,205,1022,100,13,202110,202111,0.095,0.54,304,0,0
500696,206,1022,100,13,202124,202126,0.037,0.58,597,0,0
500697,204,1022,100,13,202134,202135,0.418,0.35,701,0,0
500698,205,1022,100,13,202141,202142,0.092,0.54,257,0,0
500699,202,1022,100,13,202147,202149,0.094,0.54,300,1,0
500700,202,1022,100,13,202220,202222,0.073,0.56,338,1,0
500701,205,1022,100,13,202228,202228,0.099,0.54,227,0,0
500702,203,1022,100,13,202329,202329,0.305,0.42,324,1,1
500703,200,1022,100,13,202334,202336,0.171,0.5,858,0,0
500704,202,1022,100,13,202339,202341,0.082,0.55,559,1,0
500705,205,1022,100,13,202430,202430,0.075,0.55,174,0,0
500706,204,1022,100,13,202529,202529,0.244,0.45,311,0,0
500707,206,1022,100,13,202550,202552,0.041,0.58,274,0,0
500708,202,1022,100,13,202608,202608,0.083,0.55,90,1,0
500709,202,1022,100,13,202610,202612,0.072,0.56,464,1,0
500710,204,1022,100,13,202619,202620,0.245,0.45,558,0,0
500711,202,1022,100,15,202008,202009,0.115,0.53,344,1,0
500712,200,1022,100,15,202024,202025,0.174,0.5,477,0,0
500713,203,1022,100,15,202028,202029,0.231,0.46,748,1,1
500714,204,1022,100,15,202031,202031,0.338,0.4,450,0,0
500715,200,1022,100,15,202127,202127,0.136,0.52,221,0,0
500716,202,1022,100,15,202303,202304,0.089,0.55,299,1,0
500717,205,1022,100,15,202306,202308,0.061,0.56,379,0,0
500718,206,1022,100,15,202309,202311,0.041,0.58,624,0,0
500719,204,1022,100,15,202316,202316,0.406,0.36,301,0,0
500720,201,1022,100,15,202330,202330,0.164,0.5,367,0,1
500721,203,1022,100,15,202333,202335,0.305,0.42,1779,1,1
500722,204,1022,100,15,202336,202336,0.347,0.39,367,0,0
500723,203,1022,100,15,202402,202403,0.256,0.45,512,1,1
500724,202,1022,100,15,202407,202408,0.121,0.53,382,1,0
500725,201,1022,100,15,202420,202420,0.191,0.49,280,0,1
500726,204,1022,100,15,202427,202428,0.382,0.37,1165,0,0
500727,206,1022,100,15,202429,202429,0.065,0.56,374,0,0
500728,202,1022,100,15,202432,202432,0.078,0.55,338,1,0
500729,203,1022,100,15,202443,202443,0.225,0.46,271,1,1
500730,200,1022,100,15,202447,202448,0.143,0.51,560,0,0
500731,204,1022,100,15,202527,202528,0.275,0.43,742,0,0
500732,200,1022,100,15,202602,202602,0.156,0.51,255,0,0
500733,200,1022,100,15,202605,202606,0.108,0.54,341,0,0
500734,204,1022,100,15,202613,202614,0.303,0.42,757,0,0
500735,203,1022,100,12,202011,202012,0.261,0.44,1505,1,1
500736,202,1022,100,12,202033,202033,0.129,0.52,824,1,0
500737,201,1022,100,12,202042,202043,0.177,0.49,834,0,1
500738,201,1022,100,12,202102,202102,0.219,0.47,522,0,1
500739,200,1022,100,12,202232,202232,0.182,0.49,743,0,0
500740,204,1022,100,12,202234,202235,0.234,0.46,1848,0,0
500741,201,1022,100,12,202322,202323,0.206,0.48,1563,0,1
500742,203,1022,100,12,202334,202336,0.24,0.46,2616,1,1
500743,200,1022,100,12,202407,202409,0.176,0.49,1887,0,0
500744,204,1022,100,12,202411,202411,0.351,0.39,625,0,0
500745,200,1022,100,12,202524,202524,0.114,0.53,1014,0,0
500746,201,1022,100,12,202541,202541,0.168,0.5,636,0,1
500747,201,1022,100,12,202611,202612,0.217,0.47,1315,0,1
500748,202,1022,100,10,202008,202010,0.078,0.55,558,1,0
500749,203,1022,100,10,202011,202011,0.316,0.41,346,1,1
500750,204,1022,100,10,202033,202035,0.349,0.39,1893,0,0
500751,204,1022,100,10,202051,202053,0.407,0.36,780,0,0
500752,202,1022,100,10,202125,202125,0.091,0.55,482,1,0
500753,205,1022,100,10,202240,202241,0.059,0.56,495,0,0
500754,202,1022,100,10,202301,202301,0.093,0.54,197,1,0
500755,200,1022,100,10,202308,202308,0.108,0.54,217,0,0
500756,206,1022,100,10,202339,202340,0.056,0.57,613,0,0
500757,205,1022,100,10,202403,202405,0.092,0.54,725,0,0
500758,200,1022,100,10,202421,202422,0.169,0.5,645,0,0
500759,201,1022,100,10,202427,202427,0.239,0.46,495,0,1
500760,201,1022,100,10,202447,202448,0.15,0.51,705,0,1
500761,201,1022,100,10,202528,202529,0.242,0.45,980,0,1
500762,200,1022,100,10,202534,202536,0.118,0.53,1742,0,0
500763,201,1022,100,10,202608,202610,0.145,0.51,620,0,1
500764,200,1022,100,10,202621,202622,0.138,0.52,690,0,0
500765,205,1022,100,14,202020,202021,0.064,0.56,472,0,0
500766,206,1022,100,14,202026,202026,0.043,0.57,449,0,0
500767,205,1022,100,14,202121,202122,0.086,0.55,722,0,0
500768,205,1022,100,14,202133,202134,0.07,0.56,627,0,0
500769,204,1022,100,14,202201,202203,0.417,0.35,1808,0,0
500770,206,1022,100,14,202210,202212,0.04,0.58,934,0,0
500771,204,1022,100,14,202227,202228,0.262,0.44,1478,0,0
500772,204,1022,100,14,202244,202244,0.369,0.38,515,0,0
500773,203,1022,100,14,202313,202315,0.303,0.42,2142,1,1
500774,203,1022,100,14,202325,202326,0.298,0.42,1531,1,1
500775,204,1022,100,14,202332,202334,0.337,0.4,2213,0,0
500776,203,1022,100,14,202404,202405,0.295,0.42,696,1,1
500777,205,1022,100,14,202409,202409,0.088,0.55,327,0,0
500778,200,1022,100,14,202424,202426,0.189,0.49,1852,0,0
500779,202,1022,100,14,202445,202446,0.098,0.54,799,1,0
500780,203,1022,100,14,202513,202515,0.186,0.49,992,1,1
500781,206,1022,100,14,202525,202525,0.05,0.57,456,0,0
500782,205,1022,100,14,202611,202612,0.064,0.56,569,0,0
500783,200,1022,100,14,202624,202624,0.162,0.5,732,0,0
500784,200,1023,100,12,202238,202240,0.128,1.89,1758,0,0
500785,201,1023,100,12,202306,202308,0.148,1.85,1367,0,1
500786,200,1023,100,12,202309,202309,0.151,1.84,519,0,0
500787,205,1023,100,12,202406,202408,0.069,2.02,960,0,0
500788,204,1023,100,12,202420,202421,0.325,1.47,2054,0,0
500789,202,1023,100,12,202424,202425,0.075,2.01,1383,1,0
500790,203,1023,100,12,202426,202428,0.22,1.69,2717,1,1
500791,202,1023,100,12,202437,202438,0.077,2.0,1331,1,0
500792,205,1023,100,12,202526,202528,0.098,1.96,2426,0,0
500793,200,1023,100,12,202610,202611,0.12,1.91,1173,0,0
500794,201,1023,100,12,202616,202618,0.254,1.62,2062,0,1
500795,205,1023,100,14,202213,202213,0.081,1.99,304,0,0
500796,203,1023,100,14,202225,202227,0.306,1.51,2343,1,1
500797,200,1023,100,14,202241,202243,0.138,1.87,933,0,0
500798,201,1023,100,14,202312,202314,0.195,1.75,1089,0,1
500799,202,1023,100,14,202315,202315,0.106,1.94,261,1,0
